yt_id,start_seconds,end_seconds,positive_labels,downloaded
3IDvmPsDHAA, 30.000, 40.000,"['/m/07r04', '/m/07yv9', '/m/0gvgw0']",False
3OCaBfuVSjE, 30.000, 40.000,"['/m/04rlf', '/m/06_fw']",False
FwI80MBPzeA, 0.000, 10.000,['/m/02fs_r'],False
AvhBRiwWJU4, 30.000, 40.000,"['/m/02rhddq', '/m/07yv9', '/m/09x0r']",False
5RiE3HvEpag, 0.000, 9.000,"['/m/07r04', '/m/07yv9', '/m/09x0r']",False
MuYd9oL3aTA, 90.000, 100.000,['/m/02fs_r'],False
yDY1kgUQlUs, 9.000, 19.000,['/m/030rvx'],False
MYYdN6x6XI0, 0.000, 10.000,"['/m/012f08', '/m/07r04', '/m/07yv9']",False
41Do6tJp5Bo, 30.000, 40.000,"['/m/02rhddq', '/m/07yv9', '/t/dd00129']",False
KEMFcCvkmaI, 30.000, 40.000,"['/m/01bjv', '/m/07yv9', '/m/0btp2', '/m/0k4j']",False
30rmao4UGn4, 16.000, 26.000,"['/m/0912c9', '/t/dd00125']",False
voFGIdOfwew, 530.000, 540.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/t/dd00048']",False
T_FZMsRHzLc, 30.000, 40.000,"['/m/046dlr', '/m/07pp_mv']",False
hiU8NlFzt0c, 60.000, 70.000,"['/m/01bjv', '/m/07yv9']",False
rYfYqkiFULo, 11.000, 21.000,"['/m/07r04', '/m/07yv9']",False
croFRisONxA, 60.000, 70.000,['/m/07rknqz'],False
xq_g8Qaru-4, 30.000, 40.000,"['/m/01bjv', '/m/09x0r']",False
NhDw0ayoAUc, 120.000, 130.000,"['/m/02fs_r', '/m/04rlf', '/m/09x0r']",False
YMuSaY_7Ro0, 240.000, 250.000,"['/m/012f08', '/m/07yv9', '/m/0h9mv', '/m/0k4j', '/m/0ltv']",False
tD0YtEL17ps, 0.000, 10.000,['/m/0284vy3'],False
FJQMtiYyWh0, 180.000, 190.000,"['/m/07pp_mv', '/m/09x0r', '/m/0c3f7m']",False
cDc3CG2mUcc, 30.000, 40.000,"['/m/06d_3', '/m/07jdr', '/m/07yv9']",False
qwOlqRH054I, 260.000, 270.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']",False
dQlQt5_N1yk, 30.000, 40.000,"['/m/0199g', '/m/04rlf', '/m/07yv9', '/m/09x0r']",False
1Syeu6jm7FA, 0.000, 10.000,"['/m/012f08', '/m/07rknqz', '/m/07yv9', '/m/09x0r', '/m/0k4j']",False
dm_uANhDv1c, 110.000, 120.000,"['/m/04fq5q', '/m/04rlf']",False
VpT5YZJkM5E, 110.000, 120.000,"['/m/04gxbd', '/m/07yv9']",False
ZiPH8agftd8, 19.000, 29.000,"['/m/0199g', '/m/07yv9', '/m/09x0r']",False
FMBOVmzUZ1U, 50.000, 60.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/m/09x0r']",False
8HqOjWyahzI, 20.000, 30.000,['/m/0c3f7m'],False
fE54dFTpf4s, 130.000, 140.000,"['/m/09x0r', '/t/dd00129']",False
BY23EU4RlI4, 10.000, 20.000,"['/m/012f08', '/m/04rlf', '/m/07yv9', '/m/0k4j', '/m/0ltv']",False
PvI3wNOBFWE, 30.000, 40.000,"['/m/01y3hg', '/m/0c3f7m']",False
yfiqXV7jVlw, 10.000, 20.000,['/m/04fq5q'],False
1u_8Qg1npAM, 30.000, 40.000,"['/m/01y3hg', '/m/0790c']",False
i_s9iNagZI8, 0.000, 6.000,"['/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00066']",False
7_0zZhEpBVk, 160.000, 170.000,"['/m/015lz1', '/m/04rlf', '/m/0ggx5q']",False
2CaOVN-YTow, 30.000, 40.000,['/m/09x0r'],False
VjXGQuiBdcI, 30.000, 40.000,"['/m/015lz1', '/m/03r5q_', '/m/04rlf', '/m/0ytgt']",False
1tjuuzwhGa8, 11.000, 21.000,"['/m/02mk9', '/m/07q2z82', '/m/07yv9', '/m/0k4j']",False
sS-ir32NCvQ, 340.000, 350.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']",False
Na1Zk1Uh3N0, 10.000, 20.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']",False
5R7ChPxlWjM, 60.000, 70.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']",False
zM3chsL-B7U, 30.000, 40.000,"['/m/07r04', '/m/07yv9', '/m/0gvgw0']",False
VQ6ZW4xpqKE, 80.000, 90.000,"['/m/07yv9', '/m/0h9mv', '/m/0k4j']",False
OOdjlfDHpMU, 30.000, 40.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07rwm0c', '/t/dd00048']",False
fCnR8HM5EnU, 30.000, 40.000,"['/m/01bjv', '/m/07yv9']",False
3LiCT1BSrgQ, 150.000, 160.000,"['/m/02rhddq', '/m/07yv9', '/t/dd00128']",False
c8V_LSdrZ4w, 40.000, 50.000,"['/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00129']",False
8q2fAaAlo-E, 30.000, 40.000,['/m/0btp2'],False
6LLF_hmysQQ, 340.000, 350.000,"['/m/07r04', '/m/07yv9', '/m/09x0r', '/t/dd00129']",False
gOaTjfwBkFs, 240.000, 250.000,"['/m/01y3hg', '/m/09x0r']",False
sXX_OOK1Axw, 90.000, 100.000,"['/m/0195fx', '/m/01g50p', '/m/06d_3', '/m/07jdr', '/t/dd00048']",False
BLwQ7IN9-eY, 10.000, 20.000,"['/m/09x0r', '/t/dd00129']",False
XuGm_AtL0K8, 60.000, 70.000,"['/m/0284vy3', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9']",False
xd1nI3eGMqk, 30.000, 40.000,"['/m/04rlf', '/m/06_fw', '/m/09x0r']",False
nRuDFhXxvpY, 10.000, 20.000,"['/m/07yv9', '/t/dd00129']",False
ZvZZQbW3C1k, 10.000, 20.000,"['/m/015p6', '/m/020bb7', '/m/03vt0', '/t/dd00129']",False
AXa3hG2zYrQ, 0.000, 10.000,['/m/0284vy3'],False
5pANgQbwMAg, 0.000, 10.000,"['/m/07yv9', '/m/09x0r', '/m/0k4j']",False
ADSmHrwqowo, 30.000, 40.000,"['/m/07r04', '/m/07yv9', '/m/09x0r']",False
WOsEUZEigic, 9.000, 19.000,['/m/0199g'],False
rlTwy8rxUFs, 450.000, 460.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv', '/t/dd00128']",False
xBb-wzTeoHo, 90.000, 100.000,"['/m/09x0r', '/t/dd00126']",False
LUecNrD6xkY, 30.000, 40.000,"['/m/09x0r', '/t/dd00128']",False
Bden3Wiy3OY, 60.000, 70.000,"['/m/07yv9', '/m/0h9mv', '/m/0k4j', '/m/0ltv']",False
L_T7ZWiTuV8, 550.000, 560.000,"['/m/0284vy3', '/m/09x0r']",False
xAZQSkkualE, 40.000, 50.000,"['/m/0199g', '/m/07yv9', '/m/09x0r']",False
xFqA0foiO7g, 30.000, 40.000,"['/m/01y3hg', '/m/09x0r', '/m/0c3f7m']",False
MLtdBUKuMLY, 0.000, 10.000,"['/m/01bns_', '/m/04rlf']",False
f3Sf3MYhOBU, 70.000, 80.000,['/m/04fq5q'],False
9NDxd1UCIQg, 30.000, 40.000,"['/m/03kmc9', '/m/0dgbq']",False
6g7hL-DieGc, 30.000, 40.000,"['/m/02mk9', '/m/07yv9', '/t/dd00067']",False
wHBVsiYao-o, 30.000, 40.000,"['/m/06_fw', '/m/09x0r']",False
Lf6A0G1adiE, 380.000, 390.000,"['/m/07qv_d5', '/m/07r04', '/m/07yv9', '/m/09x0r']",False
to-pHF6BxgI, 10.000, 20.000,['/m/02fs_r'],False
lRIFtOSJJ4I, 0.000, 10.000,"['/m/07rknqz', '/m/07yv9', '/m/0k4j']",False
ioanJV_HgjE, 160.000, 170.000,"['/m/07q2z82', '/m/07yv9', '/m/0k4j', '/t/dd00066']",False
MnkdSBBS7rI, 4.000, 14.000,"['/m/0gvgw0', '/m/0k4j']",False
jwYdmcmmpek, 40.000, 50.000,"['/m/02pjr4', '/m/04rlf']",False
Ivni5PVZOj0, 100.000, 110.000,"['/m/015lz1', '/m/04rlf']",False
dr7qwPIK4-w, 190.000, 200.000,['/m/0c3f7m'],False
2kZFidRyNPo, 30.000, 40.000,"['/m/012f08', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00134']",False
_Q7OkOgSwlQ, 130.000, 140.000,"['/m/012f08', '/m/04_sv', '/m/07yv9', '/m/0btp2', '/m/0k4j']",False
rRf1sQD4Abw, 110.000, 120.000,"['/m/04gxbd', '/m/09x0r']",False
LWHdbjK35JU, 130.000, 140.000,"['/m/05r6t', '/m/06_fw']",False
PnYS2kouaAw, 330.000, 340.000,"['/m/01g50p', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']",False
DQUnEdY0JjI, 520.000, 530.000,"['/m/04fq5q', '/m/04rlf']",False
zBb7Z7RzHTM, 7.000, 17.000,['/m/02fs_r'],False
2fUicpjD8p8, 180.000, 190.000,"['/m/04_sv', '/m/07yv9']",False
-dOsmENqUAA, 4.000, 14.000,['/m/030rvx'],False
tCYbSeZLb1s, 100.000, 110.000,"['/m/012f08', '/m/07r04', '/m/07yv9', '/m/0gvgw0']",False
Ndn0aWvuNQk, 310.000, 320.000,"['/m/06d_3', '/m/07jdr', '/m/07yv9', '/m/09x0r']",False
EkeEh7eJb54, 30.000, 40.000,['/m/09x0r'],False
6GvHrFSJjHk, 120.000, 130.000,"['/m/07yv9', '/m/09x0r', '/m/0btp2', '/m/0k4j']",False
K08CbQmc1ao, 280.000, 290.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00048', '/t/dd00129']",False
009NdJfopMo, 23.000, 33.000,"['/m/04rlf', '/m/07rknqz', '/m/09x0r', '/m/0k4j']",False
mSvrbf0jH3c, 0.000, 10.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']",False
NdOh3--s46g, 40.000, 50.000,"['/m/07rknqz', '/m/07yv9', '/m/0k4j', '/t/dd00128']",False
9kyNArhUlVU, 10.000, 20.000,['/m/06_fw'],False
BemoL8STVZ4, 60.000, 70.000,"['/m/03kmc9', '/m/0dgbq']",False
4ZpeXiY0iZI, 0.000, 10.000,"['/m/03cl9h', '/m/0fx9l']",False
4opZDBt9pzc, 0.000, 4.000,"['/m/01z7dr', '/m/04rlf']",False
GAx-1E1jrIU, 30.000, 40.000,"['/m/012f08', '/m/07yv9', '/m/09x0r', '/m/0k4j']",False
zUj5A_xSkhY, 390.000, 400.000,['/m/03cl9h'],False
5sDXHnJBVms, 180.000, 190.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07rwm0c', '/t/dd00048']",False
fsiM_9kBDyI, 230.000, 240.000,"['/m/03cl9h', '/m/09x0r']",False
bhizCf84rlI, 5.000, 15.000,"['/m/07jdr', '/m/07yv9', '/t/dd00128']",False
R4fcDprk2X4, 30.000, 40.000,"['/m/04rlf', '/m/07qv_d5']",False
apwlAopjIfE, 0.000, 10.000,"['/m/0cj0r', '/t/dd00128']",False
SEHB4eYLLPc, 0.000, 10.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']",False
UJLwf5_nRVE, 30.000, 40.000,"['/m/02dgv', '/m/030rvx', '/m/07pp_mv', '/m/07rjzl8']",False
g_DmgD9nGhA, 100.000, 110.000,['/m/0c3f7m'],False
bvp3_nuzLC0, 0.000, 10.000,"['/m/04fq5q', '/m/04rlf']",False
v7Tu5QtQv1w, 140.000, 150.000,['/t/dd00128'],False
WeJwj-Zmlms, 30.000, 40.000,"['/m/07yv9', '/m/0gvgw0']",False
HvpcLJr75x8, 500.000, 510.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']",False
djtmgb2yebI, 30.000, 40.000,"['/m/030rvx', '/m/09x0r']",False
JaewpRmCyrA, 30.000, 40.000,"['/m/01g50p', '/m/07jdr', '/m/07yv9', '/t/dd00129']",False
_gE9roUtLhY, 30.000, 40.000,"['/m/02mk9', '/m/07q2z82', '/m/07yv9', '/t/dd00066']",False
v8HcKqgs6eM, 580.000, 590.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']",False
GRoK9uMXbsE, 30.000, 40.000,['/m/0dgbq'],False
W54cc2k_2WQ, 20.000, 30.000,['/m/0btp2'],False
5CYK7AKivDo, 180.000, 190.000,"['/m/046dlr', '/m/07pp_mv', '/t/dd00125']",False
L3GPuOONhdQ, 0.000, 10.000,"['/m/012f08', '/m/02fs_r', '/m/07yv9', '/m/0k4j']",False
xw-DsBpBR6g, 15.000, 25.000,"['/m/030rvx', '/m/09x0r']",False
3O4Ff867lhc, 210.000, 220.000,"['/m/07yv9', '/m/0k5j', '/t/dd00129']",False
cL9JnOHhfK8, 290.000, 300.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']",False
TbVnTtfSrVY, 30.000, 40.000,['/m/06_fw'],False
C4EUNA7t_6k, 0.000, 10.000,['/m/04gxbd'],False
EMbSpcMCnpU, 40.000, 50.000,"['/m/02dgv', '/m/09x0r', '/m/0c3f7m']",False
SqEWh1M2SIc, 30.000, 40.000,"['/m/025wky1', '/m/03cl9h']",False
MOxZcGl_A4Y, 30.000, 40.000,['/t/dd00134'],False
AEcTLu8aAPI, 30.000, 40.000,"['/m/01bjv', '/m/07yv9', '/m/09x0r']",False
jzkSq7VGbOw, 320.000, 330.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/09x0r']",False
2YehFoPoZ1A, 30.000, 40.000,"['/m/012f08', '/m/07yv9', '/m/0k4j', '/t/dd00134']",False
-0B-egfXU7E, 30.000, 40.000,"['/m/07yv9', '/m/0gvgw0', '/m/0k4j']",False
CjPHyLHLn5w, 20.000, 30.000,"['/m/07rknqz', '/m/07yv9', '/m/09x0r', '/m/0k4j']",False
AH-J0GU_tz4, 20.000, 30.000,"['/m/07rknqz', '/m/07yv9', '/m/0h9mv', '/m/0k4j', '/m/0ltv']",False
i9jrT01rRHI, 70.000, 80.000,"['/m/09x0r', '/m/0c3f7m']",False
NbmAs1pFQM0, 28.000, 38.000,"['/m/04fq5q', '/m/09x0r']",False
7r7GB-_XldU, 20.000, 30.000,"['/m/06_fw', '/m/09x0r']",False
DFfIMcWG7eM, 160.000, 170.000,"['/m/04rlf', '/m/09x0r', '/t/dd00125']",False
3CI_8mRIp-A, 25.000, 35.000,"['/m/07r04', '/m/07yv9', '/m/09x0r']",False
WR1DHb576Dc, 30.000, 40.000,"['/m/01bjv', '/m/07yv9', '/t/dd00003']",False
hA-XkF4H594, 190.000, 200.000,"['/m/01g50p', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9']",False
CZEwIxVqrpw, 230.000, 240.000,"['/m/028v0c', '/m/04rlf', '/m/06_fw']",False
33EbKWq-z-s, 0.000, 10.000,"['/m/01bjv', '/m/07yv9']",False
etYpN6Lx8OU, 30.000, 40.000,"['/m/07yv9', '/m/09x0r', '/m/0gvgw0']",False
5hL1uGb4sas, 30.000, 40.000,['/m/02mfyn'],False
j1JGmCEb-J8, 210.000, 220.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']",False
HE0Bd7xdK4Y, 60.000, 70.000,"['/m/02fs_r', '/m/09x0r', '/t/dd00125']",False
ThI2A5bs1Rg, 30.000, 40.000,"['/m/0199g', '/m/04rlf', '/m/07yv9']",False
3xRHGLBkrWg, 30.000, 40.000,"['/m/02rhddq', '/m/09x0r']",False
O9NT-1KBPIQ, 140.000, 150.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv', '/t/dd00129']",False
2mEQmUzXyB0, 50.000, 60.000,"['/m/024dl', '/m/02fs_r', '/m/09x0r']",False
-lBGukHlpIk, 6.000, 16.000,['/m/030rvx'],False
1sLAtmHjBcc, 30.000, 40.000,"['/m/012f08', '/m/07yv9', '/m/0k4j', '/t/dd00134']",False
-yoKX6ogO5M, 20.000, 30.000,"['/m/012f08', '/m/01bjv', '/m/07yv9', '/m/0912c9', '/m/0k4j']",False
jtiJbTOA95U, 70.000, 80.000,['/m/07rknqz'],False
yuL9gbDwFn4, 3.000, 13.000,"['/m/07yv9', '/m/0912c9', '/m/0k4j']",False
mCJ0aqIygWE, 24.000, 34.000,"['/m/02rhddq', '/m/07yv9', '/m/09x0r']",False
KOEUAiH-OiY, 570.000, 580.000,"['/m/09x0r', '/t/dd00128']",False
FlefO-wsel8, 50.000, 60.000,"['/m/0195fx', '/m/01g50p', '/m/06d_3', '/m/07jdr', '/t/dd00048']",False
BUBd9XX3x6A, 30.000, 40.000,"['/m/04_sv', '/m/07yv9']",False
eF8bkjsjnW4, 0.000, 10.000,"['/m/012f08', '/m/07q2z82', '/m/07yv9', '/m/0h9mv', '/m/0k4j', '/t/dd00134']",False
-gQXbKmVlmU, 0.000, 10.000,"['/m/068hy', '/m/0gy1t2s', '/t/dd00125']",False
Gt_Hy1xVMn0, 200.000, 210.000,"['/m/01y3hg', '/m/04rlf', '/t/dd00126']",False
5uLIPWySWXw, 30.000, 40.000,['/m/02mfyn'],False
e92RiPu5E-Y, 150.000, 160.000,"['/m/01g50p', '/m/0284vy3', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/m/0912c9']",False
11DtyFihtGc, 30.000, 40.000,['/m/09x0r'],False
mWio8Wo6zoo, 40.000, 50.000,['/m/02mfyn'],False
AEZdQJIs6Sk, 30.000, 40.000,"['/m/02mk9', '/t/dd00067']",False
avw7TxGGu9w, 70.000, 80.000,"['/m/01kcd', '/m/04rlf', '/m/04szw', '/m/07c6l', '/m/07gql']",False
OtoBeBD-zcQ, 0.000, 8.000,"['/m/01y3hg', '/m/07pp_mv']",False
lV_MWdl1IBk, 20.000, 30.000,"['/m/04_sv', '/m/07pp_mv', '/m/07yv9']",False
kUchBQQqxFA, 250.000, 260.000,"['/m/09x0r', '/m/0c3f7m']",False
UFn8IuAjFn8, 0.000, 7.000,['/m/04fq5q'],False
C1x2hsNfFQs, 60.000, 70.000,"['/m/09x0r', '/t/dd00128']",False
Ic-DNuZ4Gr0, 350.000, 360.000,"['/m/0195fx', '/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00048']",False
OIJdlfokhm8, 30.000, 40.000,"['/m/02mk9', '/m/07pb8fc', '/m/07yv9', '/t/dd00066']",False
O05UfMf-P4w, 70.000, 80.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']",False
YnOPss0KsVw, 40.000, 50.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']",False
fPmrDPEyOW8, 29.000, 39.000,"['/m/03cl9h', '/m/09x0r']",False
3LCqJTzXbhE, 30.000, 40.000,"['/m/07r04', '/m/07yv9', '/m/09x0r', '/m/0gvgw0', '/m/0k4j']",False
xEMQ7GoE5R0, 50.000, 60.000,['/m/06_fw'],False
QOVWZ-Qsa3U, 20.000, 30.000,"['/m/01g50p', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00129']",False
7izS7lznBdk, 30.000, 35.000,['/m/09x0r'],False
S3OYV_dKQSU, 180.000, 190.000,"['/m/04rlf', '/m/0912c9']",False
OOh_hyVXlOI, 30.000, 40.000,['/m/0gvgw0'],False
PKByYXFWewI, 30.000, 40.000,"['/m/06d_3', '/m/07jdr', '/m/07yv9']",False
9fRWlVKVJpo, 30.000, 40.000,"['/m/0199g', '/m/04rlf']",False
h2pPYhmUNxI, 30.000, 40.000,['/t/dd00134'],False
9fhn-MJ7Fwk, 30.000, 40.000,"['/m/015lz1', '/m/04rlf']",False
o0sAw5iQsjU, 60.000, 70.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv']",False
GH6ePuVCWrk, 30.000, 40.000,['/m/04fq5q'],False
jtb1hE89Jkw, 50.000, 60.000,"['/m/07yv9', '/m/09x0r', '/m/0h9mv', '/m/0ltv']",False
-XWE0n4zGbU, 0.000, 9.000,"['/m/02mk9', '/m/07pb8fc', '/m/07q2z82', '/m/07yv9', '/m/0k4j', '/t/dd00130']",False
E3m-OAcWjKY, 0.000, 10.000,"['/m/012f08', '/m/07r04', '/m/07yv9']",False
QYQvNF0y9jM, 10.000, 20.000,"['/m/07yv9', '/m/09x0r', '/m/0h9mv']",False
5Sg4I0zGQLI, 7.000, 17.000,"['/m/07r04', '/m/07yv9', '/m/09x0r']",False
BdX5mp75F9g, 30.000, 40.000,['/m/02mfyn'],False
2ImzLxC695o, 22.000, 32.000,['/t/dd00134'],False
1sacMlivGGA, 30.000, 40.000,"['/m/02mk9', '/m/07pb8fc']",False
70ia88_c-rU, 30.000, 40.000,"['/m/05x_td', '/m/0912c9', '/t/dd00129']",False
S-mCHi1cgas, 10.000, 20.000,"['/m/07rknqz', '/m/07yv9', '/m/0h9mv', '/m/0k4j']",False
TL6XgsbDfOI, 180.000, 190.000,"['/m/07yv9', '/m/0h9mv', '/m/0k4j', '/m/0ltv']",False
tmSRxcgTtNc, 0.000, 10.000,"['/m/012f08', '/m/03cl9h', '/m/04rlf', '/m/07yv9']",False
QC4mAnvrMIs, 90.000, 100.000,"['/m/09x0r', '/m/0gy1t2s', '/m/0ytgt']",False
NaIzCrHEpKM, 30.000, 40.000,"['/m/012f08', '/m/04_sv', '/m/07yv9', '/m/09x0r']",False
QAmRdUpbVu0, 30.000, 40.000,"['/m/07r04', '/m/07yv9']",False
k6NpgLJjizk, 20.000, 30.000,['/m/0c3f7m'],False
qGHvBceYx8w, 20.000, 30.000,"['/m/012f08', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00128', '/t/dd00134']",False
33V9NwPkolQ, 10.000, 20.000,['/t/dd00134'],False
Gn7dqn1HkKU, 30.000, 40.000,"['/m/04rlf', '/m/09x0r', '/t/dd00128']",False
o9dD8eSxqmE, 30.000, 40.000,['/m/06_fw'],False
S03vMgN45EY, 50.000, 60.000,"['/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00048', '/t/dd00129']",False
92e5Qh42ULI, 180.000, 190.000,"['/m/012f08', '/m/02mk9', '/m/07yv9', '/m/09x0r', '/m/0k4j']",False
dvNup5N2_b8, 210.000, 220.000,"['/m/015lz1', '/m/04rlf']",False
-AioliAg12U, 10.000, 20.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']",False
oL3BcY3CbYg, 70.000, 80.000,['/m/02mfyn'],False
kRg8rxr9qWo, 100.000, 110.000,['/m/015lz1'],False
WXJ-rCSyBbU, 0.000, 10.000,"['/m/07r04', '/m/07yv9']",False
E2CiIN2a_pU, 0.000, 10.000,['/m/0btp2'],False
ToBPn7Se4HA, 10.000, 20.000,['/m/02fs_r'],False
d0xneZAcJrU, 160.000, 170.000,"['/m/07rknqz', '/m/07yv9', '/m/0h9mv', '/m/0k4j']",False
oG4GWEHsQbI, 50.000, 60.000,['/m/04gxbd'],False
q1VBPA2YFt4, 0.000, 10.000,['/m/02mfyn'],False
J50JGcjEl24, 180.000, 190.000,"['/m/012f08', '/m/07yv9', '/m/09x0r', '/m/0k4j']",False
IPJ_pzODBuY, 370.000, 380.000,"['/m/015lz1', '/m/04rlf']",False
1_4SgnRUZoA, 180.000, 190.000,"['/m/07rknqz', '/m/07yv9', '/m/0k4j', '/m/0ltv']",False
S72Rtg1Hzpo, 30.000, 40.000,['/m/030rvx'],False
P2cIYOXpdt4, 300.000, 310.000,"['/m/06d_3', '/m/07jdr', '/m/07yv9']",False
wYvuMkAFvOc, 170.000, 180.000,"['/m/04gxbd', '/m/09x0r']",False
0EUavDswLAk, 270.000, 280.000,"['/m/09x0r', '/m/0btp2', '/t/dd00128']",False
Mi5kdnuENxU, 30.000, 40.000,"['/m/07qv_d5', '/m/07yv9', '/m/09x0r']",False
faos_SuuAGw, 40.000, 50.000,['/m/04gxbd'],False
SeDlNUUodY0, 80.000, 90.000,"['/m/04rlf', '/m/06_fw']",False
6lFyr1gR0Ec, 20.000, 30.000,"['/m/012f08', '/m/07yv9', '/m/09x0r', '/m/0btp2', '/m/0k4j']",False
fTnIon6ORSA, 210.000, 220.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07rwm0c', '/t/dd00048']",False
5a6zzJoQF7Y, 410.000, 420.000,"['/m/02mk9', '/m/04_sv', '/m/07yv9', '/t/dd00128']",False
iX5Igl64Dzo, 0.000, 10.000,"['/m/0284vy3', '/m/04zmvq', '/m/06hck5']",False
PBe8eexve2Q, 30.000, 40.000,['/m/0199g'],False
A9-7PAmDWYo, 30.000, 40.000,['/m/09x0r'],False
kL-tfq12oIY, 0.000, 10.000,"['/m/012f08', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/m/0ltv', '/t/dd00128', '/t/dd00134']",False
1OJMkN7MSh8, 30.000, 40.000,"['/m/07r04', '/m/07yv9']",False
hM0zGIKc05w, 200.000, 210.000,"['/m/0199g', '/m/04rlf', '/m/07yv9', '/m/09x0r']",False
u4t_WjeNy5o, 140.000, 150.000,"['/m/04rlf', '/m/06_fw']",False
POpLsRD155M, 30.000, 40.000,['/m/09x0r'],False
UDfgYeI06JU, 30.000, 40.000,"['/m/03kmc9', '/m/0dgbq']",False
ADe89-w3JIA, 28.000, 38.000,['/m/030rvx'],False
4MI88PYiS-A, 30.000, 40.000,"['/m/030rvx', '/m/04rlf']",False
OCyw00OrrJw, 360.000, 370.000,['/m/02mfyn'],False
Er5DM0ScaCo, 30.000, 40.000,"['/m/0284vy3', '/m/04zmvq', '/m/06hck5', '/m/06wzb', '/m/07rjwbb']",False
Zx46iky1h_I, 30.000, 40.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv', '/t/dd00128']",False
OAhOZthSEaE, 50.000, 60.000,['/m/06_fw'],False
CD932HvWsqo, 20.000, 30.000,"['/m/012f08', '/m/04rlf', '/m/07yv9', '/m/0k4j']",False
a8wWHDdsyFY, 160.000, 170.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']",False
DMYX0nEecYA, 20.000, 30.000,"['/m/04rlf', '/m/09x0r', '/t/dd00129']",False
4aWrd06w9F0, 6.000, 16.000,"['/m/07r04', '/m/07yv9', '/m/09x0r']",False
4qvsqgRnvJg, 0.000, 10.000,['/m/04zmvq'],False
gr-MWBkRuMk, 0.000, 10.000,"['/m/07yv9', '/m/0h9mv', '/m/0k4j', '/t/dd00129']",False
VJcr123Qx-g, 100.000, 110.000,"['/m/012f08', '/m/04_sv', '/m/07yv9']",False
gs-lSymjBVE, 30.000, 40.000,"['/m/03cl9h', '/m/04rlf', '/m/09x0r']",False
Yrnk5swdlDs, 30.000, 40.000,"['/m/04rlf', '/m/09x0r']",False
J07FQ7wnx1g, 80.000, 90.000,"['/m/01g50p', '/m/04zmvq', '/m/07jdr', '/m/07yv9', '/m/0912c9']",False
3UYopW75H24, 30.000, 40.000,"['/m/012f08', '/m/07yv9', '/m/09x0r', '/m/0k4j']",False
SN2bZBXA9WQ, 30.000, 40.000,['/t/dd00134'],False
hV-mQ70NwH4, 16.000, 26.000,['/m/02fs_r'],False
wiH_oxNF9T0, 16.000, 26.000,"['/m/04gxbd', '/m/09x0r']",False
ubJB0972GrE, 20.000, 30.000,"['/m/02mk9', '/m/07yv9', '/m/09x0r', '/m/0k4j']",False
