yt_id,start_seconds,end_seconds,positive_labels
_0Xc0jpHq6w, 0.000, 10.000,['/m/04gxbd']
XYgSCvalCzE, 220.000, 230.000,"['/m/07pp_mv', '/m/09x0r']"
99pzeHHkNf8, 10.000, 20.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']"
YTuqFHd8EfY, 0.000, 7.000,"['/m/03cl9h', '/m/04rlf']"
5gEd5v4-SFM, 80.000, 90.000,['/m/09x0r']
trHbq9xGW0Q, 140.000, 150.000,"['/m/0195fx', '/m/01g50p', '/m/06d_3', '/t/dd00048']"
sfyUUm2f1rw, 0.000, 9.000,['/m/07pp_mv']
kXv_kszaLIk, 80.000, 90.000,"['/m/012f08', '/m/02mk9', '/m/07yv9', '/m/0k4j']"
gFFL2JwuNT8, 0.000, 10.000,"['/m/09x0r', '/m/0gy1t2s']"
-otQjqwOs4c, 30.000, 40.000,['/m/04rlf']
HWWUIUs4eHg, 10.000, 20.000,"['/m/0195fx', '/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']"
uaiFyMdoYU4, 20.000, 30.000,['/m/015lz1']
-fKLFmdZXiA, 20.000, 30.000,['/m/01y3hg']
xz08X00IyEE, 20.000, 30.000,"['/m/012f08', '/m/02mk9', '/m/07yv9', '/m/09x0r']"
n36movd5p6g, 70.000, 80.000,"['/m/07rknqz', '/m/07yv9', '/m/0k4j', '/m/0ltv']"
OpRGvI2y0_o, 2.000, 12.000,['/m/02fs_r']
_gzdYZ0htB8, 20.000, 30.000,"['/m/04_sv', '/m/07yv9', '/m/09x0r']"
4tKvAMmAUMM, 30.000, 40.000,"['/m/02rhddq', '/m/07yv9']"
4ep09nZl3LA, 30.000, 40.000,"['/m/02rhddq', '/m/07r04', '/m/07yv9', '/m/09x0r']"
9RtPySPZSmA, 0.000, 5.000,"['/m/07r04', '/m/07yv9']"
CmLOQpYJt40, 70.000, 80.000,"['/m/012f08', '/m/07r04', '/m/07yv9']"
h5heq2QPP0s, 130.000, 140.000,"['/m/03cl9h', '/m/04rlf', '/m/09x0r']"
22PRq22rBBg, 30.000, 40.000,"['/m/04rlf', '/m/09x0r']"
Zq8iR21yH9g, 30.000, 40.000,"['/m/07pb8fc', '/m/07yv9', '/t/dd00129']"
z__WsHGroFg, 30.000, 40.000,"['/m/03kmc9', '/m/0dgbq']"
LlY_vmkvq5I, 20.000, 30.000,"['/m/04rlf', '/m/06_fw', '/m/09x0r']"
V3WczFhP-M8, 0.000, 9.000,"['/m/07yv9', '/m/0912c9', '/m/0k4j']"
doK7v6puIUk, 240.000, 250.000,"['/m/012f08', '/m/07yv9', '/m/0k4j']"
4f-hnKilhlM, 30.000, 40.000,"['/m/04rlf', '/m/06_fw', '/m/09x0r']"
1Iu0q6vEyUg, 150.000, 160.000,"['/m/02fs_r', '/m/04rlf', '/m/09x0r', '/t/dd00126']"
BnhNPNP64ik, 30.000, 40.000,"['/m/04zmvq', '/m/06hck5', '/m/06wzb', '/m/07rjwbb']"
OaYynT1OTdc, 30.000, 40.000,"['/m/09x0r', '/t/dd00129']"
oObqGe2ZjTA, 360.000, 370.000,"['/m/04rlf', '/m/09x0r']"
LUhqnDo2j5o, 150.000, 160.000,"['/m/0195fx', '/m/01g50p', '/m/07jdr', '/t/dd00048']"
ZnTY9f50EP4, 70.000, 80.000,['/m/02mfyn']
lJtdU74mEeE, 100.000, 110.000,"['/m/07yv9', '/m/09x0r', '/m/0h9mv', '/m/0ltv']"
QLm63Dscl_A, 20.000, 30.000,"['/m/012f08', '/m/07r04', '/m/07yv9', '/m/0btp2', '/m/0k4j']"
4E1_30ROuwE, 0.000, 10.000,['/m/04rlf']
vbXIiklFQQc, 30.000, 40.000,"['/m/07r04', '/m/07yv9', '/m/09x0r', '/m/0gvgw0']"
0FGkz9lX3No, 430.000, 440.000,"['/m/04zmvq', '/m/0912c9']"
BPTFJAnHWWY, 30.000, 40.000,"['/m/01y3hg', '/m/09x0r']"
OBiVY-WotRc, 30.000, 40.000,"['/m/01y3hg', '/m/09x0r']"
Ohlll6Q7KzI, 30.000, 40.000,"['/m/06h7j', '/t/dd00129']"
3C6XFzHg7PU, 70.000, 80.000,['/m/02mfyn']
vHNfieoNZN0, 200.000, 210.000,"['/m/012f08', '/m/07rknqz', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/m/0ltv']"
Om4IiAj4pbg, 30.000, 40.000,['/m/030rvx']
fUNvkt-eelE, 20.000, 30.000,"['/m/04gxbd', '/m/07yv9', '/m/0k4j']"
iiS9-35jL_0, 30.000, 40.000,"['/m/01g50p', '/m/04zmvq', '/m/06d_3', '/m/07jdr']"
Nymz8VXxPno, 490.000, 500.000,"['/m/01g50p', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']"
nL2gkiwtFo8, 80.000, 90.000,['/m/07pp_mv']
xnFeS0s0QEI, 210.000, 220.000,['/m/09x0r']
fmmk_dTmzig, 30.000, 40.000,"['/m/01y3hg', '/m/030rvx']"
Idzfy0XbZRo, 7.000, 17.000,"['/m/0199g', '/m/07yv9', '/m/09x0r']"
1AfjSDkcKEs, 30.000, 40.000,"['/m/04rlf', '/m/09x0r']"
Sk5znalaypk, 20.000, 30.000,['/m/02fs_r']
uQ2p_Ydlaqc, 150.000, 160.000,"['/m/030rvx', '/m/09x0r']"
b445VRKMAs0, 70.000, 80.000,"['/m/012f08', '/m/025wky1', '/m/02mk9', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
Vs9Bbro8YP8, 10.000, 20.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00048']"
dudgZ4Nmjzo, 180.000, 190.000,"['/m/02rhddq', '/m/07yv9']"
0I88So6JmLo, 310.000, 320.000,"['/m/015lz1', '/m/0164x2', '/m/04rlf']"
OILNxF5o0CM, 120.000, 130.000,['/m/0btp2']
fRrc-zniZ_c, 90.000, 100.000,"['/m/01y3hg', '/m/0c3f7m']"
zwqrnDBv_Xk, 40.000, 50.000,"['/m/012f08', '/m/03cl9h', '/m/04rlf', '/m/07r04', '/m/07yv9', '/m/09x0r']"
FMBOVmzUZ1U, 50.000, 60.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/m/09x0r']"
oMVncFbjiZ8, 30.000, 40.000,['/m/030rvx']
edgBYMc6Gcc, 0.000, 10.000,['/m/0gy1t2s']
bnx2RyeSBko, 80.000, 90.000,"['/m/02mk9', '/m/09x0r']"
kkSveacUd70, 30.000, 40.000,['/m/0dgbq']
gQ1KUsQayuY, 190.000, 200.000,"['/m/02rhddq', '/m/07r04', '/m/07yv9', '/t/dd00129']"
js-pyttujnk, 360.000, 370.000,"['/m/04fq5q', '/m/04rlf']"
4hCr-VwX2Oc, 30.000, 40.000,"['/m/01bjv', '/m/07yv9', '/m/09x0r']"
PphVCcG3k2I, 30.000, 40.000,"['/m/07r04', '/m/07yv9']"
yDUsuLsaBLI, 110.000, 120.000,"['/m/09x0r', '/t/dd00129']"
2hbEUXpJUEw, 0.000, 10.000,"['/m/03kmc9', '/m/0dgbq']"
Kxa7pvwyJPc, 10.000, 20.000,"['/m/0395lw', '/m/0gy1t2s']"
7tfWhQGSnrE, 0.000, 10.000,"['/m/07pp_mv', '/m/09x0r']"
Mi_3viostRk, 80.000, 90.000,"['/m/012f08', '/m/01bjv', '/m/07yv9', '/m/09x0r', '/m/0btp2', '/m/0k4j']"
Kl5yJwSHhcc, 20.000, 30.000,"['/m/04rlf', '/m/09x0r', '/m/0c3f7m']"
SIq9heznFDc, 23.000, 33.000,"['/m/07rknqz', '/m/09x0r']"
TKBtRnZ1QG0, 30.000, 40.000,['/m/02mfyn']
fM5jaMjD8kw, 10.000, 20.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/m/0912c9']"
0vnlwjvetZo, 30.000, 40.000,"['/m/07yv9', '/m/0k4j']"
LzcNa3HvD7c, 30.000, 40.000,"['/m/0195fx', '/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']"
cglysWXBmbI, 0.000, 10.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']"
LU5uf0zIznc, 30.000, 40.000,['/m/0912c9']
WzuctUfGZqQ, 60.000, 70.000,"['/m/015lz1', '/m/03t3fj', '/m/04rlf']"
2dZEUgxzJ4I, 30.000, 40.000,"['/m/012f08', '/m/07yv9', '/m/0k4j']"
Ho6q4h-5saY, 10.000, 20.000,"['/m/09x0r', '/t/dd00128']"
Vfk9zjbc3-g, 20.000, 30.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv', '/t/dd00128']"
bJET0h4hPiM, 0.000, 10.000,"['/m/07rknqz', '/m/07yv9', '/m/0k4j']"
u9UqwF3Dbww, 530.000, 540.000,['/m/0284vy3']
7MnQe_HjYPE, 580.000, 590.000,"['/m/04_sv', '/m/07yv9']"
uLat4D4GVJY, 20.000, 30.000,"['/m/012f08', '/m/07q2z82', '/m/07rqsjt', '/m/07yv9', '/m/0k4j']"
pmGCDVKQgyk, 30.000, 40.000,"['/m/030rvx', '/m/0c3f7m', '/t/dd00126']"
qjluwz1_nVo, 10.000, 20.000,"['/m/04_sv', '/m/07yv9', '/m/09x0r', '/t/dd00128']"
ABMzr3jKDsU, 30.000, 40.000,"['/m/07r04', '/m/07yv9']"
4LskvsS2AvM, 110.000, 120.000,['/m/02fs_r']
7R5HzWIMr-Q, 6.000, 16.000,"['/m/09x0r', '/t/dd00134']"
rseptJqZnh8, 30.000, 40.000,['/m/02fs_r']
OtXlGWZmbaU, 30.000, 40.000,"['/m/015p6', '/m/0h0rv', '/t/dd00129']"
c_noS5op1Us, 410.000, 420.000,"['/m/07yv9', '/m/09x0r', '/m/0k4j', '/m/0ltv']"
mQ4VnVZkTQM, 10.000, 20.000,"['/m/07yv9', '/m/09x0r', '/m/0k4j', '/m/0ltv']"
01MWUU_A6bk, 190.000, 200.000,"['/m/0k4j', '/m/0ltv']"
oY1eoodHFyA, 80.000, 90.000,['/m/0284vy3']
9Botkvq32u0, 30.000, 40.000,['/m/02mfyn']
KtsyFVTFtTg, 60.000, 70.000,"['/m/015lz1', '/m/04rlf']"
-gDRBVMQ9as, 0.000, 10.000,"['/m/012f08', '/m/07yv9', '/m/0912c9', '/m/09x0r']"
8tC9BD6s-So, 440.000, 450.000,"['/m/01g50p', '/m/0284vy3', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00128']"
8jThO7UFCm4, 50.000, 60.000,"['/m/01g50p', '/m/07jdr']"
MFngw6dbEac, 10.000, 20.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00048']"
K6DpQDtcZdk, 500.000, 510.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv']"
1fuivutZEM8, 30.000, 40.000,"['/m/07yv9', '/m/0gvgw0']"
xysAD88oQD8, 30.000, 40.000,"['/m/01kcd', '/m/03_d0', '/m/04fq5q', '/m/04rlf', '/m/04szw', '/m/06ncr', '/m/07c6l', '/m/07gql', '/m/0mkg']"
e84ZaVY2kio, 120.000, 130.000,"['/m/07pp_mv', '/m/09x0r']"
aLb2N0kU6mA, 30.000, 40.000,"['/m/07yv9', '/m/09x0r', '/m/0gvgw0', '/m/0k4j']"
5vnofwl9-nU, 0.000, 10.000,"['/m/07rknqz', '/m/07yv9', '/m/09x0r', '/m/0h9mv', '/m/0k4j', '/m/0ltv']"
Rp7n8uclTos, 30.000, 40.000,"['/m/09x0r', '/t/dd00129']"
Um7H3GscLng, 0.000, 10.000,"['/m/07yv9', '/m/0h9mv', '/m/0k4j', '/t/dd00092', '/t/dd00134']"
Vx6mttDHWfo, 30.000, 40.000,"['/m/04gxbd', '/m/07yv9', '/m/09x0r', '/m/0btp2', '/m/0k4j']"
EthMqCREObQ, 110.000, 120.000,"['/m/03cl9h', '/m/04rlf']"
e_iEQaHxDgo, 10.000, 20.000,['/m/07pp_mv']
RYOL5i3gGtY, 0.000, 10.000,['/m/0gy1t2s']
AOeNWoaGOjs, 150.000, 160.000,"['/m/030rvx', '/m/09x0r', '/t/dd00125']"
Bwdu1qf6yb0, 40.000, 50.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']"
B0eaCPauYQI, 30.000, 40.000,"['/m/09x0r', '/m/0c3f7m']"
gfPqbKmxaHE, 10.000, 20.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']"
kXqRZd4rjYQ, 30.000, 40.000,"['/m/09x0r', '/m/0gy1t2s']"
NPESO5ZjJkQ, 320.000, 330.000,"['/m/01g50p', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']"
jstcJ5_w1TY, 20.000, 30.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']"
AWeg0OAaG-U, 30.000, 40.000,"['/m/07q2z82', '/m/07yv9', '/m/0k4j']"
nTnPqFmdBhY, 570.000, 580.000,"['/m/07yv9', '/m/0k4j', '/t/dd00128']"
KcPVeCTeCIg, 440.000, 450.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/t/dd00048']"
9Xx1y4McwUs, 440.000, 450.000,"['/m/04zmvq', '/m/07jdr', '/m/07yv9', '/t/dd00129']"
VkU0KcWVD6c, 100.000, 110.000,"['/m/04_sv', '/m/07yv9']"
ndRnVD1YT10, 160.000, 170.000,"['/m/0199g', '/m/07yv9', '/t/dd00128']"
8xWFnejrQGs, 0.000, 8.000,"['/m/01bjv', '/m/07yv9', '/m/0912c9', '/m/09x0r', '/t/dd00128']"
szUD2mKBxrE, 50.000, 60.000,"['/m/07rknqz', '/m/07yv9', '/m/0h9mv', '/m/0k4j']"
pGBE0OX4JQg, 0.000, 10.000,"['/m/02rhddq', '/m/04rlf', '/m/07yv9', '/m/0k4j']"
526kTvHneUU, 13.000, 23.000,"['/m/04rlf', '/m/09x0r']"
09F7JI0QEME, 0.000, 10.000,"['/m/04rlf', '/m/07pp_mv', '/t/dd00125']"
BlMgnV76g8w, 30.000, 40.000,"['/m/02mk9', '/m/07q2z82', '/m/07yv9', '/m/0k4j', '/t/dd00066']"
yFk-fDoE47w, 30.000, 40.000,"['/m/04rlf', '/m/09x0r']"
y1DvD41uU3A, 120.000, 130.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr']"
vWedojtnGvY, 300.000, 310.000,"['/m/09x0r', '/m/0gy1t2s', '/t/dd00125']"
p_AEMtitOw0, 30.000, 40.000,"['/m/0199g', '/m/07yv9', '/m/09x0r']"
YUgn7R1HzEE, 30.000, 40.000,"['/m/04_sv', '/m/068hy', '/m/07rc7d9', '/m/07yv9', '/m/09x0r', '/m/0bt9lr', '/m/0jbk']"
8eG8aifia9M, 20.000, 30.000,"['/m/07yv9', '/m/0gvgw0', '/m/0k4j']"
QF8pQxnYBYg, 21.000, 31.000,['/m/01y3hg']
fSz7D983H6E, 0.000, 4.000,['/m/07qv_d5']
Jz1zKnPm3Ao, 30.000, 40.000,"['/m/015lz1', '/m/04rlf', '/m/0l14jd', '/m/0z9c']"
W_07YVxRzVQ, 180.000, 190.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv', '/t/dd00129']"
7vlIFnHj60c, 30.000, 40.000,"['/m/07yv9', '/m/0gvgw0', '/m/0k4j']"
qj1gvT_B7kQ, 180.000, 190.000,"['/m/0195fx', '/m/07jdr', '/m/07yv9']"
eWM2X0d79Vo, 510.000, 520.000,['/m/02mk9']
dXRITRpOXUo, 60.000, 70.000,"['/m/04gxbd', '/m/04rlf', '/m/09x0r']"
IiIt9ngEJk8, 200.000, 210.000,"['/m/07pp_mv', '/m/0c3f7m']"
RCpFy93h7i4, 120.000, 130.000,"['/m/07qv_d5', '/m/07r04', '/m/07yv9', '/t/dd00129']"
RVoFRijuRdo, 20.000, 30.000,['/m/01y3hg']
8tkIu7NVRe0, 230.000, 240.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr']"
2bCYlh-I9Yg, 40.000, 50.000,"['/m/0199g', '/m/04rlf', '/m/07yv9', '/m/09x0r']"
aey798R5kuw, 110.000, 120.000,"['/m/01lyv', '/m/0342h', '/m/04rlf', '/m/04szw', '/m/09x0r', '/m/0fx80y', '/m/0gg8l', '/m/0l14_3']"
F-xUJykC3OQ, 0.000, 10.000,"['/m/07r04', '/m/07yv9', '/t/dd00129']"
bxIHOIKlkJo, 30.000, 40.000,['/t/dd00134']
RYkQGEeRWMU, 30.000, 40.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/m/09x0r', '/t/dd00048']"
ymEuA9nDX4k, 110.000, 120.000,"['/m/028v0c', '/m/06_fw', '/t/dd00126']"
oBl_Thz6nVI, 240.000, 250.000,"['/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/m/09x0r', '/t/dd00129']"
Z0Jszp_mhpc, 260.000, 270.000,"['/m/04gxbd', '/m/09x0r']"
BJXVO8OFaBg, 18.000, 28.000,"['/m/02mk9', '/m/07pb8fc', '/m/07q2z82', '/m/07yv9', '/t/dd00066']"
0npLQ4LzD0c, 40.000, 50.000,['/m/02mfyn']
3lV776A-TDk, 110.000, 120.000,['/m/02mfyn']
3bnqZuo6VOo, 310.000, 320.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv', '/t/dd00134']"
gP-uO0zuHsw, 30.000, 40.000,"['/m/07q2z82', '/m/07yv9', '/m/0k4j']"
GoWVLAxylEk, 21.000, 31.000,"['/m/01bjv', '/m/07yv9']"
ParmpALLalQ, 10.000, 20.000,"['/m/07pp_mv', '/m/09x0r']"
8jQ99X3KBdw, 0.000, 10.000,"['/m/012f08', '/m/04_sv', '/m/07yv9', '/m/09x0r', '/m/0ltv']"
kzeOJ11p_HI, 0.000, 10.000,"['/m/02_41', '/m/07rjwbb', '/m/09x0r', '/t/dd00129']"
ue8amRJ-lOc, 22.000, 32.000,"['/m/012f08', '/m/07yv9', '/m/0k4j', '/t/dd00134']"
OtObdlVolr4, 30.000, 40.000,['/m/0284vy3']
fjwbxPlFO2Q, 250.000, 260.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']"
xaPbzoVf__8, 30.000, 40.000,['/m/0c3f7m']
F6osvRObwwY, 30.000, 40.000,"['/m/0199g', '/m/04rlf']"
aHi6ZVdBx44, 380.000, 390.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']"
LHnxpPGd3Os, 0.000, 10.000,"['/m/030rvx', '/m/04rlf']"
sfijdojFuSI, 40.000, 50.000,['/m/07pp_mv']
-voUWN-Lpfw, 120.000, 130.000,"['/m/015lz1', '/m/016cjb', '/m/02mscn', '/m/04rlf', '/m/0l14jd']"
c21Fqdzip7s, 150.000, 160.000,"['/m/03kmc9', '/m/0dgbq']"
_c479a_tdgo, 110.000, 120.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07qv_d5', '/m/0912c9']"
3qv2kbjNEPA, 130.000, 140.000,"['/m/07yv9', '/m/0btp2', '/t/dd00128']"
FDYrS09i77s, 9.000, 19.000,['/m/07pp_mv']
0NOeIwW5pGE, 9.000, 19.000,"['/m/012f08', '/m/04rlf', '/m/07rknqz', '/m/07yv9', '/m/0k4j']"
3RjmnRHsZSk, 0.000, 10.000,"['/m/04zmvq', '/m/06d_3', '/m/07jdr']"
MGfm1uh5SrY, 20.000, 30.000,"['/m/04zmvq', '/m/06d_3', '/m/07jdr']"
1aCyNnYNWvA, 11.000, 21.000,"['/m/07rknqz', '/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00134']"
yQrhvKuL7h8, 30.000, 40.000,['/m/07jdr']
31bsmtGOLsw, 20.000, 30.000,"['/m/0199g', '/m/07yv9', '/m/0k4j']"
GDx4B4wKy8A, 570.000, 580.000,"['/m/012f08', '/m/07yv9', '/m/09x0r', '/m/0h9mv', '/m/0k4j', '/m/0ltv']"
X9nGVnnZwRY, 20.000, 30.000,"['/m/07yv9', '/m/0btp2', '/m/0k4j']"
nRq2WTwAVrA, 21.000, 31.000,"['/m/07qv_d5', '/m/07yv9', '/m/09x0r']"
hB1V5MN-doA, 440.000, 450.000,['/m/04fq5q']
-AZpU_rQWWU, 0.000, 10.000,"['/m/04rlf', '/m/0912c9']"
lAP2zEQH8kQ, 180.000, 190.000,"['/m/04_sv', '/m/07yv9', '/t/dd00126']"
Vq3QadgugHE, 0.000, 10.000,"['/m/07pp_mv', '/m/0c3f7m']"
1-AyUpmRYyg, 30.000, 40.000,"['/m/0k4j', '/t/dd00134']"
ldU7IsHyFGI, 500.000, 510.000,"['/m/06d_3', '/m/07jdr', '/m/07qv_d5', '/m/07yv9', '/t/dd00129']"
ijpj6J6cVRU, 70.000, 80.000,"['/m/0195fx', '/m/01g50p', '/m/06d_3', '/m/07jdr']"
2nHwfHcYPpw, 30.000, 40.000,"['/m/07r04', '/m/07yv9']"
w9MzZYzn5Do, 190.000, 200.000,"['/m/012f08', '/m/07yv9', '/m/09x0r', '/m/0k4j']"
xtkcNFV8zdw, 8.000, 18.000,['/m/0gy1t2s']
sb9ZLWAHyo8, 30.000, 40.000,['/m/0gvgw0']
3iBtOhPryas, 30.000, 40.000,"['/m/07yv9', '/m/0gvgw0']"
8UP2-q5vPg0, 90.000, 100.000,"['/m/01y3hg', '/m/09x0r']"
tWSBkEYa_oc, 10.000, 20.000,"['/m/030rvx', '/m/09x0r']"
rKWDCe6grtQ, 20.000, 30.000,"['/m/02mk9', '/m/07yv9', '/m/0k4j']"
aAKW2iCa35g, 90.000, 100.000,['/m/04fq5q']
KZ_9dp8b-GA, 0.000, 10.000,"['/m/04rlf', '/m/06_fw']"
tMgxrR4rlJA, 10.000, 20.000,"['/m/03cl9h', '/m/04rlf']"
bZX1hVjI1WU, 70.000, 80.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv', '/t/dd00128']"
PfTAyAzNCdk, 310.000, 320.000,"['/m/04rlf', '/m/09x0r', '/t/dd00126', '/t/dd00128']"
_u-1tLuIwkU, 220.000, 230.000,"['/m/07yv9', '/m/09x0r', '/m/0btp2', '/m/0k4j', '/m/0ltv']"
CpMQeBPvrqY, 50.000, 60.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv', '/t/dd00128']"
KnZEkS9m_Zw, 30.000, 40.000,"['/m/07yv9', '/m/09x0r', '/m/0gvgw0', '/m/0k4j']"
lzVCu7ttX1o, 130.000, 140.000,"['/m/04rlf', '/m/0gy1t2s']"
u8ZDIB80B28, 30.000, 40.000,"['/m/07r04', '/m/07yv9', '/m/09x0r', '/t/dd00128']"
DhmfGPyio3I, 90.000, 100.000,"['/m/03cl9h', '/m/04rlf']"
9p6wZ0f83nA, 30.000, 40.000,"['/m/02rhddq', '/m/07r04', '/m/07yv9']"
BHEgKZawl10, 100.000, 110.000,"['/m/04rlf', '/m/07jdr', '/m/07yv9', '/t/dd00129']"
BVNCD2ueyk0, 30.000, 40.000,"['/m/04rlf', '/m/06_fw']"
KDGRBHtQVRo, 50.000, 60.000,"['/m/02mk9', '/m/07pb8fc']"
fmAbOkXqBKY, 30.000, 40.000,"['/m/07r04', '/m/07yv9']"
g0V6umucluw, 30.000, 40.000,['/m/09x0r']
qC4eGJPsfvA, 540.000, 550.000,"['/m/04rlf', '/m/06_fw']"
Ym5mxKaD3E0, 30.000, 40.000,"['/m/09x0r', '/m/0btp2']"
G7xv2yNVrkg, 0.000, 10.000,"['/m/04rlf', '/m/05r5c', '/m/07yv9', '/m/0k4j', '/m/0ltv']"
YZbVsMOmu-g, 0.000, 10.000,"['/m/07pp_mv', '/m/0c3f7m']"
Wsx3wBkIr1A, 29.000, 39.000,"['/m/02mfyn', '/m/09x0r']"
s_FRrNNlP_I, 70.000, 80.000,"['/m/09x0r', '/m/0gy1t2s']"
w3FQJGHZLuY, 20.000, 30.000,"['/m/015lz1', '/m/09x0r']"
0lIF9BJcy9A, 30.000, 40.000,"['/m/07r04', '/m/07yv9']"
A6uRSLUUKXA, 8.000, 18.000,"['/m/06_fw', '/m/07yv9', '/m/09x0r']"
AdW3WsQy7QY, 170.000, 180.000,"['/m/02fs_r', '/m/0c3f7m']"
3snG-NopQEw, 15.000, 25.000,"['/m/02mk9', '/m/07pb8fc', '/m/07yv9', '/m/0k4j', '/t/dd00066']"
Cv2Tw-FXtu8, 16.000, 26.000,"['/m/012f08', '/m/07yv9']"
YCO8O-gr1B8, 0.000, 10.000,"['/m/07rknqz', '/m/07yv9', '/m/0h9mv', '/m/0k4j']"
XzuFc4G5oXU, 180.000, 190.000,"['/m/015lz1', '/m/04rlf']"
yP1eLwHSVXk, 180.000, 190.000,"['/m/0284vy3', '/m/04zmvq', '/m/07jdr']"
RdSvGHfE9rY, 110.000, 120.000,"['/m/09x0r', '/t/dd00128']"
buS3TkfNXYI, 3.000, 13.000,"['/m/012f08', '/m/02mk9', '/m/07r04', '/m/07yv9', '/m/0k4j', '/t/dd00134']"
gW4iTnEvqHA, 240.000, 250.000,"['/m/07yv9', '/m/09x0r', '/m/0k5j', '/t/dd00129']"
nqIyAx6Peww, 340.000, 350.000,"['/m/01g50p', '/m/0284vy3', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']"
ejsc1BwKDn4, 130.000, 140.000,"['/m/04gxbd', '/m/09x0r']"
VCIDHHKrfrg, 440.000, 450.000,"['/m/01g50p', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/m/09x0r']"
OzsSomKsgqQ, 330.000, 340.000,"['/m/07r04', '/m/07yv9', '/m/09x0r', '/t/dd00128']"
my8AQEcqYGI, 250.000, 260.000,"['/m/015lz1', '/m/01s0ps', '/m/04szw']"
ZgwLLPxdJL4, 80.000, 90.000,"['/m/012f08', '/m/01bjv', '/m/07r04', '/m/07yv9', '/m/0k4j']"
RrlgSfQrqQc, 20.000, 30.000,"['/m/0195fx', '/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07rwm0c', '/t/dd00048']"
6Mj_5ToAFhc, 160.000, 170.000,"['/m/02rhddq', '/m/07r04', '/m/07yv9', '/m/09x0r']"
JB4SRc6_Fo4, 20.000, 30.000,"['/m/01g50p', '/m/0284vy3', '/m/04zmvq', '/m/06d_3', '/m/07jdr', '/m/07yv9', '/t/dd00129']"
GlE3S2dbMWI, 40.000, 50.000,"['/m/07yv9', '/m/0h9mv', '/m/0k4j', '/m/0ltv']"
HwwbNIIsl0c, 140.000, 150.000,"['/m/06d_3', '/m/07jdr', '/m/09x0r', '/t/dd00129']"
nNCEy0sJBG4, 0.000, 5.000,"['/m/0912c9', '/m/09x0r', '/t/dd00128']"
U7pyKUeo_Qs, 190.000, 200.000,"['/m/03cl9h', '/m/04rlf', '/m/0dwtp']"
9--lmruxKJY, 11.000, 21.000,"['/m/04fq5q', '/m/0912c9', '/m/09x0r', '/t/dd00129']"
MJp1-9MIrEM, 40.000, 50.000,"['/m/04rlf', '/m/06_fw']"
T6fa4pk5_ww, 290.000, 300.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07rwm0c']"
BrG7abYl_0I, 10.000, 20.000,"['/m/012f08', '/m/07yv9', '/m/0btp2']"
U1gWSiSJuwo, 30.000, 40.000,"['/m/01g50p', '/m/07jdr', '/m/07yv9', '/t/dd00128']"
aBPdbVB8Jjk, 20.000, 30.000,"['/m/012f08', '/m/07yv9', '/m/0912c9', '/m/0k4j']"
q5zw4WWWg_M, 480.000, 490.000,"['/m/01g50p', '/m/06d_3', '/m/07jdr', '/m/07yv9']"
